0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,0.09041780759753605,0.004838836532011721,4.085795363114294e-05,1.369590659241009e-07,2.445622626869592e-10,-5.73665908837802e-13,-8.853007208015207e-13,0.09041780759753601,0.004838836532011673,4.085795363109943e-05,1.3695906593691e-07,2.445622678505317e-10,-5.736728419607947e-13,-8.852934662420507e-13,-0.1876948844837058,0.09359045946357343,0.001618271554672321,8.179231768530707e-06,1.957327676372106e-08,2.72646724453756e-11,2.491273225631372e-14,-0.1876948844837059,0.09359045946357335,0.001618271554672288,8.17923176850841e-06,1.957327661276168e-08,2.726467716033337e-11,2.484913040305758e-14
0.2,0.06397591878277738,0.01750858804482642,0.000616118141487627,8.403812425775318e-06,6.078311878344145e-08,2.706764215839908e-10,-8.772831148894754e-13,0.06397591878277734,0.01750858804482633,0.0006161181414875613,8.40381242580338e-06,6.078311877670164e-08,2.706763930693395e-10,-8.772779498935755e-13,-0.3303604979521,0.1513134862965952,0.0118327837818249,0.0002473796257580029,2.404831074783901e-06,1.351835589598133e-08,4.966131291888259e-11,-0.3303604979521001,0.1513134862965951,0.01183278378182487,0.0002473796257579259,2.404831074529252e-06,1.351835596490139e-08,4.966119418117796e-11
0.3,0.02696836610922949,0.03308824838756044,0.002821370285975306,8.918309488978645e-05,1.474809191570038e-06,1.501491309435913e-08,1.026364436148025e-10,0.02696836610922946,0.03308824838756032,0.002821370285975244,8.918309488981995e-05,1.474809191538134e-06,1.501491304153742e-08,1.026364387487044e-10,-0.3950612598996661,0.1493360253148599,0.03418731025309074,0.00170751968709932,3.835594204517176e-05,4.924756818904338e-07,4.123488009935804e-09,-0.3950612598996662,0.14933602531486,0.03418731025309072,0.001707519687099161,3.835594204490827e-05,4.924756820645497e-07,4.123487863096087e-09
0.4,-0.01200302976606436,0.04523682175257273,0.007721162575758883,0.0004532497254931217,1.363624001636272e-05,2.504054100553253e-07,3.132147818362225e-09,-0.01200302976606437,0.04523682175257264,0.007721162575758845,0.0004532497254931412,1.36362400163009e-05,2.50405409988058e-07,3.132147799761745e-09,-0.3695707683399487,0.08393855313119487,0.06431310332787116,0.006275111533188427,0.0002606319924260267,6.079627293876432e-06,9.217600372822221e-08,-0.3695707683399491,0.08393855313119519,0.06431310332787112,0.006275111533188182,0.0002606319924258725,6.079627294156022e-06,9.217600359698886e-08
0.5,-0.04428993645420632,0.04833900866354081,0.01555961466988476,0.001516327173103448,7.35183301134885e-05,2.149780858289542e-06,4.277171114697592e-08,-0.04428993645420632,0.04833900866354079,0.01555961466988475,0.001516327173103432,7.351833011340281e-05,2.149780858226322e-06,4.27717111170204e-08,-0.2650784426365101,-0.02701316937251762,0.09059528567755362,0.01596224072873068,0.001093845393296804,4.104383534600886e-05,9.961397312940425e-07,-0.2650784426365105,-0.02701316937251706,0.09059528567755355,0.01596224072873037,0.001093845393296868,4.104383534634699e-05,9.96139731229175e-07
0.6000000000000001,-0.06339813923413283,0.03943767790272025,0.02521771822356713,0.003842396596632214,0.0002791755441952097,1.204011634876979e-05,3.527199996092309e-07,-0.06339813923413282,0.03943767790272031,0.02521771822356712,0.003842396596632147,0.0002791755441951162,1.204011634873069e-05,3.527199995764353e-07,-0.1123256358789539,-0.149682672767133,0.09830424976134437,0.03145420720331427,0.003341070027742638,0.0001874266923576233,6.7532537476832e-06,-0.1123256358789542,-0.1496826727671324,0.09830424976134429,0.03145420720331395,0.003341070027742986,0.0001874266923579384,6.753253747727582e-06
0.7000000000000001,-0.06651921170573161,0.01931881903806153,0.03420065269630903,0.007934873313621599,0.000825303977294829,4.989493783956803e-05,2.044139910036935e-06,-0.06651921170573159,0.01931881903806167,0.03420065269630902,0.007934873313621475,0.0008253039772947492,4.989493783956701e-05,2.044139910013979e-06,0.04754830465381842,-0.2451196895574519,0.07572299441917536,0.05065858198438217,0.008092915570101382,0.0006480219313677461,3.299360706580054e-05,0.04754830465381822,-0.2451196895574514,0.07572299441917529,0.0506585819843819,0.008092915570102008,0.0006480219313679502,3.299360706597377e-05
0.8,-0.05499470521680287,-0.007607690541399433,0.03924110568856768,0.0139186031998194,0.002014705839573303,0.0001648784694475721,9.111506606173434e-06,-0.05499470521680284,-0.007607690541399263,0.03924110568856765,0.01391860319981923,0.002014705839573258,0.0001648784694476114,9.111506606173615e-06,0.1746500394781078,-0.2818099083227798,0.01991739779311203,0.06810796377124691,0.01632707675698587,0.001813009839385699,0.0001261505531726225,0.1746500394781079,-0.2818099083227796,0.01991739779311203,0.06810796377124674,0.01632707675698671,0.001813009839385732,0.0001261505531729105
0.9,-0.03363494485466459,-0.03459554479241159,0.03736078275913696,0.02123277514472542,0.00421469273819384,0.000455751899922061,3.310379622347817e-05,-0.03363494485466456,-0.03459554479241145,0.03736078275913689,0.02123277514472524,0.004214692738193848,0.0004557518999221297,3.310379622351132e-05,0.2410249894075597,-0.2458379202314203,-0.06021486697424608,0.07583992506964343,0.02822811892698452,0.004280178391671846,0.0003979606627491833,0.24102498940756,-0.2458379202314205,-0.06021486697424597,0.0758399250696434,0.02822811892698541,0.004280178391671701,0.0003979606627495369
